GeneID	CAZy
PBMDCECB_117501	GT5
PBMDCECB_117703	GH9
PBMDCECB_118243	GT4
PBMDCECB_118510	GH106
PBMDCECB_118535	GH8
PBMDCECB_118601	GT2
PBMDCECB_118603	GT2
PBMDCECB_118849	GH43_19
PBMDCECB_118932	GH2
PBMDCECB_119274	GH1
PBMDCECB_119450	GT2
PBMDCECB_119582	GH1
PBMDCECB_119955	CBM50
PBMDCECB_120023	CBM50
PBMDCECB_120220	GT3
PBMDCECB_120292	GH23
PBMDCECB_120371	GH2
PBMDCECB_120415	GH51
PBMDCECB_120488	GH3
PBMDCECB_120545	GT2
PBMDCECB_120891	GT2
PBMDCECB_121906	GH10-CBM6
PBMDCECB_121935	GH105
PBMDCECB_121954	GH5_38
PBMDCECB_122775	GT19
PBMDCECB_123233	GT2
PBMDCECB_123715	GT2
PBMDCECB_123793	GT2
PBMDCECB_124306	GH43_35
PBMDCECB_124354	GH32
PBMDCECB_124418	GH1
PBMDCECB_124443	CBM50
PBMDCECB_124904	GH2
PBMDCECB_125134	GH8
PBMDCECB_125147	GT2
PBMDCECB_125157	GT4
PBMDCECB_125425	GT35
PBMDCECB_125527	GT2
PBMDCECB_125560	GT2
PBMDCECB_125792	GT28
PBMDCECB_125876	GH31
PBMDCECB_75635	GH23
PBMDCECB_75744	GH2
PBMDCECB_75757	GH3
PBMDCECB_75898	GT5
PBMDCECB_75916	GH9
PBMDCECB_75997	GT4
PBMDCECB_76027	GT2
PBMDCECB_76135	GT4
PBMDCECB_76275	GT28
PBMDCECB_76314	GT4
PBMDCECB_76386	CBM50
PBMDCECB_76477	GT2
PBMDCECB_76683	GH57
PBMDCECB_76684	GT4
PBMDCECB_76749	GT2
PBMDCECB_76752	GT4
PBMDCECB_76803	GH1
PBMDCECB_76807	GT4
PBMDCECB_76872	GT2
PBMDCECB_77029	GT2
PBMDCECB_77033	GT2
PBMDCECB_77147	GT2
PBMDCECB_77148	GT4
PBMDCECB_77154	GT2
PBMDCECB_77170	GT4
PBMDCECB_77172	GT4
PBMDCECB_77199	GT2
PBMDCECB_77246	GH77
PBMDCECB_77285	GH5_2
PBMDCECB_77318	GH3
PBMDCECB_77340	GH145-PL11
PBMDCECB_77341	PL26
PBMDCECB_77400	GH3
PBMDCECB_77401	GH3
PBMDCECB_77512	GH67
PBMDCECB_77618	GT2
PBMDCECB_77637	GH3
PBMDCECB_77725	GT4
PBMDCECB_77727	GT4
PBMDCECB_77733	CBM72
PBMDCECB_77739	GH57
PBMDCECB_77814	GT4
PBMDCECB_77849	CBM72
PBMDCECB_77850	GT4
PBMDCECB_77919	CBM50
PBMDCECB_77939	GT51
PBMDCECB_78020	GH78
PBMDCECB_78022	GH109
PBMDCECB_78056	GH1
PBMDCECB_78098	GH33
PBMDCECB_78105	GT19
PBMDCECB_78241	GH78
PBMDCECB_78285	GT2
PBMDCECB_78286	GT2
PBMDCECB_78312	GH3
PBMDCECB_78338	GH2
PBMDCECB_78339	GH43_17
PBMDCECB_78356	GH43_10
PBMDCECB_78376	GT2
PBMDCECB_78377	GT32
PBMDCECB_78389	GH3
PBMDCECB_78456	GH67
PBMDCECB_78462	GH78
PBMDCECB_78525	GT2
PBMDCECB_78677	GT4
PBMDCECB_78693	GT4
PBMDCECB_78724	GH11-CBM6
PBMDCECB_78770	GH94
PBMDCECB_78818	GT14
PBMDCECB_78881	GT11
PBMDCECB_79011	GT4
PBMDCECB_79053	GH9
PBMDCECB_79055	GH5_4
PBMDCECB_79062	GT2
PBMDCECB_79169	GH28
PBMDCECB_79193	CBM50-CBM50
PBMDCECB_79312	GT26
PBMDCECB_79349	GH33-CBM72
PBMDCECB_79350	GT2
PBMDCECB_79376	GT2
PBMDCECB_79401	CBM72
PBMDCECB_79481	GH13
PBMDCECB_79515	GH74
PBMDCECB_79517	CBM48
PBMDCECB_79524	GT4
PBMDCECB_79538	GH78
PBMDCECB_79632	GH2
PBMDCECB_79641	GT2
PBMDCECB_79680	GH23
PBMDCECB_79726	GT2-GT2
PBMDCECB_79743	CBM62
PBMDCECB_79791	GT19
PBMDCECB_79803	GT2
PBMDCECB_79806	GT2
PBMDCECB_79807	GT2
PBMDCECB_79820	GT1
PBMDCECB_79821	GT1
PBMDCECB_79913	GT4
PBMDCECB_79972	GH57
PBMDCECB_80001	GH25
PBMDCECB_80052	GT2
PBMDCECB_80195	GH106
PBMDCECB_80323	GT83
PBMDCECB_80401	GH23-CBM50-CBM50
PBMDCECB_80409	GH2
PBMDCECB_80427	GH25
PBMDCECB_80485	GH74
PBMDCECB_80513	GT2
PBMDCECB_80516	GT4
PBMDCECB_80521	GH5_42
PBMDCECB_80543	GT2
PBMDCECB_80677	GT8
PBMDCECB_80682	GH78
PBMDCECB_80738	GH85
PBMDCECB_80812	GT2
PBMDCECB_80845	GH2
PBMDCECB_80883	GT5
PBMDCECB_80886	GH28
PBMDCECB_80901	GT4
PBMDCECB_81023	GH36
PBMDCECB_81051	GT2
PBMDCECB_81069	GH145
PBMDCECB_81090	GH43_29-CBM6-GH43_29
PBMDCECB_81117	GT4
PBMDCECB_81118	GT2
PBMDCECB_81119	GH31
PBMDCECB_81120	CBM13-GH2
PBMDCECB_81273	GH53-CBM72
PBMDCECB_81390	GH43_35
PBMDCECB_81400	GH92
PBMDCECB_81494	GT4
PBMDCECB_81498	GH2
PBMDCECB_81499	GH31
PBMDCECB_81548	CBM13-GH76-CBM6-CBM32-CBM32-CBM32
PBMDCECB_81570	GH43_16-CBM6
PBMDCECB_81581	GH153
PBMDCECB_81642	GH2
PBMDCECB_81643	PL38
PBMDCECB_81760	GT2
PBMDCECB_81762	GT2
PBMDCECB_81786	GH31
PBMDCECB_81825	GH43_10
PBMDCECB_81896	GH10
PBMDCECB_81897	GH43_1
PBMDCECB_81920	GT2
PBMDCECB_81921	GH3
PBMDCECB_81923	CBM48-GH13_8
PBMDCECB_81930	GT100
PBMDCECB_81931	GT4
PBMDCECB_81954	GH18
PBMDCECB_81961	GH26
PBMDCECB_81962	GH5_4
PBMDCECB_82147	GH43_18
PBMDCECB_82224	GH23
PBMDCECB_82247	GH43_18-GH97
PBMDCECB_82296	GT4
PBMDCECB_82297	GT2
PBMDCECB_82298	GT2
PBMDCECB_82318	GH3
PBMDCECB_82357	GH13_38
PBMDCECB_82358	GH2
PBMDCECB_82411	GH94
PBMDCECB_82466	GH53
PBMDCECB_82476	GT2
PBMDCECB_82500	GT2
PBMDCECB_82552	PL1-CBM77
PBMDCECB_82571	CBM13-CBM62
PBMDCECB_82590	CBM62
PBMDCECB_82690	GH43_35
PBMDCECB_82876	CBM32
PBMDCECB_82892	GT2
PBMDCECB_83045	GT4
PBMDCECB_83108	GT2-GT4
PBMDCECB_83109	GT4
PBMDCECB_83121	GT11
PBMDCECB_83127	GH105
PBMDCECB_83128	PL1
PBMDCECB_83162	GT32
PBMDCECB_83165	GT4
PBMDCECB_83166	GT4
PBMDCECB_83231	GH53
PBMDCECB_83312	GT19
PBMDCECB_83318	GT4
PBMDCECB_83320	CBM34-GH13
PBMDCECB_83327	GH26
PBMDCECB_83402	GT51
PBMDCECB_83431	GH36
PBMDCECB_83440	GH115-CBM72
PBMDCECB_83466	GH73
PBMDCECB_83472	GH163
PBMDCECB_83508	GT2
PBMDCECB_83510	GT2
PBMDCECB_83534	GH43_35
PBMDCECB_83781	GT2
PBMDCECB_83784	GT2
PBMDCECB_83853	CBM6-GH8
PBMDCECB_83881	GT4
PBMDCECB_83882	GT2
PBMDCECB_83883	GT4
PBMDCECB_83928	GH43_2-CBM6-GH8
PBMDCECB_83975	GT5
PBMDCECB_84244	GT2
PBMDCECB_84245	GT83
PBMDCECB_84246	GH98-CBM35
PBMDCECB_84247	GH98
PBMDCECB_84250	GH127
PBMDCECB_84251	GH127
PBMDCECB_84335	GH23
PBMDCECB_84408	GH3
PBMDCECB_84409	GH94
PBMDCECB_84411	GT4
PBMDCECB_84425	GH106
PBMDCECB_84426	CBM67-GH78
PBMDCECB_84492	GH146
PBMDCECB_84493	PL40
PBMDCECB_84518	GH10-GH10
PBMDCECB_84519	CBM4
PBMDCECB_84547	GT83
PBMDCECB_84548	GT2
PBMDCECB_84664	GH39
PBMDCECB_84668	PL9
PBMDCECB_84684	GH163
PBMDCECB_84764	GT2
PBMDCECB_84801	GH73
PBMDCECB_84830	GH2
PBMDCECB_84849	GH140
PBMDCECB_84868	GH20
PBMDCECB_84934	GH2
PBMDCECB_84964	GT4
PBMDCECB_84968	GT4
PBMDCECB_85001	GH78
PBMDCECB_85014	GT8
PBMDCECB_85018	GT4
PBMDCECB_85019	GT28
PBMDCECB_85247	GH13
PBMDCECB_85248	GT35
PBMDCECB_85262	GH109
PBMDCECB_85263	GH95
PBMDCECB_85265	CBM13-GH76-CBM6-CBM72
PBMDCECB_85301	GT2
PBMDCECB_85354	GT26
PBMDCECB_85408	GH23
PBMDCECB_85589	GT35
PBMDCECB_85611	GT2
PBMDCECB_85618	GT2
PBMDCECB_85619	GT2
PBMDCECB_85621	GT8
PBMDCECB_85643	GT4
PBMDCECB_85667	GH77
PBMDCECB_85672	GT14
PBMDCECB_85695	GT1
PBMDCECB_85756	PL11-CBM35
PBMDCECB_85757	GH9
PBMDCECB_85768	GT4
PBMDCECB_85769	GT2
PBMDCECB_85845	GH23-CBM50
PBMDCECB_85935	GH13_38
PBMDCECB_85969	GH30_2
PBMDCECB_85978	GH45
PBMDCECB_85979	GH45
PBMDCECB_85980	GH45
PBMDCECB_85997	GT2
PBMDCECB_86253	GH28
PBMDCECB_86318	GH13-CBM26
PBMDCECB_86342	GH133
PBMDCECB_86343	GT4
PBMDCECB_86406	GH51
PBMDCECB_86600	GH5-CBM4
PBMDCECB_86668	GH53
PBMDCECB_86724	GT4
PBMDCECB_87101	GH3
PBMDCECB_87145	GH23
PBMDCECB_87281	GT51
PBMDCECB_87308	GH2
PBMDCECB_87335	GT2
PBMDCECB_87402	GH163
PBMDCECB_87430	GH28
PBMDCECB_87482	GT2
PBMDCECB_87483	GT2
PBMDCECB_87546	GH31
PBMDCECB_87575	GH23
PBMDCECB_87754	CBM13-PL9
PBMDCECB_87773	GH23
PBMDCECB_87815	GT4
PBMDCECB_87931	GH28
PBMDCECB_87932	GH97
PBMDCECB_87964	GH3
PBMDCECB_87986	GT5
PBMDCECB_87991	GT2
PBMDCECB_88028	GT2
PBMDCECB_88073	GH20
PBMDCECB_88074	GH43_31
PBMDCECB_88093	CBM72
PBMDCECB_88146	GH43_5
PBMDCECB_88221	GT32
PBMDCECB_88223	GT2
PBMDCECB_88224	GT2
PBMDCECB_88225	GT8
PBMDCECB_88226	GT2
PBMDCECB_88270	GT4
PBMDCECB_88305	GT51
PBMDCECB_88325	GH51
PBMDCECB_88330	GH2
PBMDCECB_88368	GT51
PBMDCECB_88413	GH35-CBM32
PBMDCECB_88678	GH25
PBMDCECB_88736	GT4
PBMDCECB_88738	GT4
PBMDCECB_88810	GH2
PBMDCECB_88811	GH31
PBMDCECB_88820	GT2
PBMDCECB_88875	GT35
PBMDCECB_89047	GH1
PBMDCECB_89051	CBM48-GH13-CBM72
PBMDCECB_89073	GH106
PBMDCECB_89079	GH2
PBMDCECB_89088	GT2
PBMDCECB_89101	GH3
PBMDCECB_89235	GH9
PBMDCECB_89324	CBM32-CBM72
PBMDCECB_89377	GT51
PBMDCECB_89412	GH25
PBMDCECB_89453	GT51
PBMDCECB_89595	CBM48-GH13_14
PBMDCECB_89712	CBM67-GH78
PBMDCECB_89748	GT2
PBMDCECB_89749	GT4
PBMDCECB_89784	GT35
PBMDCECB_89799	GH97
PBMDCECB_89800	GH95
PBMDCECB_89899	GH16_14
PBMDCECB_89947	GT4
PBMDCECB_89954	GH13_4
PBMDCECB_89968	CBM50-CBM50
PBMDCECB_90076	GH95
PBMDCECB_90127	GT2
PBMDCECB_90212	GH36
PBMDCECB_90321	CBM32-CBM72
PBMDCECB_90352	GH25
PBMDCECB_90531	GT4
PBMDCECB_90532	GT2
PBMDCECB_90534	GT2
PBMDCECB_90575	GH39
PBMDCECB_90624	GH10
PBMDCECB_90648	GT4
PBMDCECB_90688	GT2
PBMDCECB_90756	GT2
PBMDCECB_90758	GT2
PBMDCECB_90888	GH25
PBMDCECB_90952	GT4
PBMDCECB_90953	GT4
PBMDCECB_91009	GH3
PBMDCECB_91235	CBM38-GH32
PBMDCECB_91250	GT2
PBMDCECB_91258	GH78
PBMDCECB_91266	GH13_38
PBMDCECB_91333	GH31
PBMDCECB_91354	GH43_31
PBMDCECB_91362	GT2
PBMDCECB_91363	GT8
PBMDCECB_91448	GT83
PBMDCECB_91530	GH36
PBMDCECB_91673	GH57
PBMDCECB_91674	GT4
PBMDCECB_91690	GH163
PBMDCECB_91702	GT9
PBMDCECB_91795	GT2
PBMDCECB_91796	GT4
PBMDCECB_91816	GT1
PBMDCECB_91893	GH2-CBM57
PBMDCECB_91999	GT2
PBMDCECB_92001	GT2
PBMDCECB_92072	GH23
PBMDCECB_92096	GT4
PBMDCECB_92140	CBM72
PBMDCECB_92141	CBM32-DOC
PBMDCECB_92204	GH73
PBMDCECB_92207	GH13_31
PBMDCECB_92287	GT4
PBMDCECB_92289	GT4
PBMDCECB_92290	GT2
PBMDCECB_92326	PL22
PBMDCECB_92327	GH28
PBMDCECB_92377	GT4
PBMDCECB_92379	GH43_16-CBM6
PBMDCECB_92403	GT4
PBMDCECB_92404	GT90
PBMDCECB_92677	GT61
PBMDCECB_92711	GH5_2
PBMDCECB_92745	GT51
PBMDCECB_92814	GH133
PBMDCECB_92815	GT4
PBMDCECB_92816	GH57
PBMDCECB_92819	GH2
PBMDCECB_92824	GH57
PBMDCECB_92848	GH67
PBMDCECB_92851	GT2
PBMDCECB_92868	GH13_9
PBMDCECB_92886	GT32
PBMDCECB_92887	GT2
PBMDCECB_92988	GH31
PBMDCECB_93003	GH44
PBMDCECB_93070	GH13
PBMDCECB_93103	GT2
PBMDCECB_93104	GT4
PBMDCECB_93105	GT2
PBMDCECB_93112	GH4
PBMDCECB_93165	GH36
PBMDCECB_93231	GH31
PBMDCECB_93300	GH3
PBMDCECB_93371	GT28
PBMDCECB_93375	GH130
PBMDCECB_93376	GH5
PBMDCECB_93513	PL10
PBMDCECB_93670	GH31
PBMDCECB_93687	GH5_4
PBMDCECB_93697	GT4
PBMDCECB_93700	GT4
PBMDCECB_93705	GH73
PBMDCECB_93751	GT111
PBMDCECB_93783	GH13_39
PBMDCECB_93798	GH25
PBMDCECB_93807	GT2
PBMDCECB_93824	GH3
PBMDCECB_93985	GH23
PBMDCECB_93986	GH23
PBMDCECB_94009	GT4
PBMDCECB_94041	GH8
PBMDCECB_94152	GT2
PBMDCECB_94154	GT4
PBMDCECB_94171	GH3
PBMDCECB_94230	GH39
PBMDCECB_94237	GH23-CBM50-CBM50
PBMDCECB_94472	GH1
PBMDCECB_94625	CBM38-GH32
PBMDCECB_94659	GH35
PBMDCECB_94762	GH97
PBMDCECB_94797	GH36
PBMDCECB_94840	CBM50
PBMDCECB_94885	CBM50-CBM50
PBMDCECB_94921	GH2
PBMDCECB_95040	GT2
PBMDCECB_95103	GT4
PBMDCECB_95168	GT2
PBMDCECB_95347	GT4
PBMDCECB_95462	GT4
PBMDCECB_95518	CBM5-GH18-CBM5
PBMDCECB_95520	GT51
PBMDCECB_95604	GT2
PBMDCECB_95649	CBM4-GH16_3-CBM4-CBM4-CBM4
PBMDCECB_95650	GH94
PBMDCECB_95651	GH26
PBMDCECB_95654	GT4
PBMDCECB_95680	GH26
PBMDCECB_95729	PL11-CBM72
PBMDCECB_95781	GT4
PBMDCECB_95782	GT2
PBMDCECB_95801	GH9
PBMDCECB_95826	GH1
PBMDCECB_95833	GH57
PBMDCECB_95872	GT2
PBMDCECB_95873	GT4
PBMDCECB_96016	GT2-GT4
PBMDCECB_96057	GH3
PBMDCECB_96058	GH3
PBMDCECB_96107	GH78
PBMDCECB_96109	GH3
PBMDCECB_96186	GH146
PBMDCECB_96208	GH13_31
PBMDCECB_96219	GT1
PBMDCECB_96220	CBM51
PBMDCECB_96226	GH73
PBMDCECB_96236	CBM50
PBMDCECB_96237	GH23
PBMDCECB_96290	GH30
PBMDCECB_96321	GH23
PBMDCECB_96349	GT2
PBMDCECB_96353	GT2
PBMDCECB_96377	GT2
PBMDCECB_96380	GT2
PBMDCECB_96425	GH8
PBMDCECB_96436	GT2
PBMDCECB_96487	GT51
PBMDCECB_96494	GT2
PBMDCECB_96671	GT14
PBMDCECB_96672	GT4
PBMDCECB_96677	GH1
PBMDCECB_96732	GT2
PBMDCECB_96733	GT2
PBMDCECB_96734	GT2
PBMDCECB_96781	GT2
PBMDCECB_96782	GT4
PBMDCECB_96872	GH5_4
PBMDCECB_96900	GH133
PBMDCECB_96901	GT4
PBMDCECB_96902	GH57
PBMDCECB_96909	GH13_17
PBMDCECB_96940	GH57
PBMDCECB_96941	GT4
PBMDCECB_96992	GH123
PBMDCECB_97026	GH13_5
PBMDCECB_97040	GH32
PBMDCECB_97079	GH3
PBMDCECB_97106	GH5_4
PBMDCECB_97147	GH105
PBMDCECB_97157	GH95
PBMDCECB_97267	GT4
PBMDCECB_97269	GT2
PBMDCECB_97289	GH43_24
PBMDCECB_97387	GT51
PBMDCECB_97395	GH27
PBMDCECB_97416	GT51
PBMDCECB_97425	CBM35
PBMDCECB_97440	GT4
PBMDCECB_97448	GH43_10
PBMDCECB_97475	GT4
PBMDCECB_97611	GH10
PBMDCECB_97612	GH10
PBMDCECB_97617	GH23
PBMDCECB_97619	GT9
PBMDCECB_97668	GH5_4
PBMDCECB_97669	GH130
PBMDCECB_97685	GH163
PBMDCECB_97821	GT2
PBMDCECB_97825	GT2
PBMDCECB_97837	PL40
PBMDCECB_97969	GH97
PBMDCECB_97985	GT35
PBMDCECB_98001	GT2
PBMDCECB_98002	GT2
PBMDCECB_98034	GT4
PBMDCECB_98053	GH10
PBMDCECB_98113	GH57
PBMDCECB_98168	GT51
PBMDCECB_98172	GT2
PBMDCECB_98278	CBM48-GH13_9
PBMDCECB_98367	COH1-DOC-COH1
PBMDCECB_98426	PL22
PBMDCECB_98427	GH105
PBMDCECB_98436	GH29
PBMDCECB_98539	GH9
PBMDCECB_98597	CBM50
PBMDCECB_98610	GT100
PBMDCECB_98668	GT2
PBMDCECB_98683	GH18
PBMDCECB_98796	GT4
PBMDCECB_98816	GH88
PBMDCECB_98866	GT26
PBMDCECB_98880	GH115
PBMDCECB_98929	GT35
PBMDCECB_99079	GH5-CBM4
PBMDCECB_99113	CBM34-GH13_39-GH77
PBMDCECB_99127	GT28
PBMDCECB_99155	GH3
PBMDCECB_99243	GT4
PBMDCECB_99310	GH78
PBMDCECB_99365	GH2
PBMDCECB_99378	GH4
PBMDCECB_99406	GH36
PBMDCECB_99444	GT2
PBMDCECB_99446	GT2
PBMDCECB_99447	GT2
PBMDCECB_99479	GH25
PBMDCECB_99571	GT30
PBMDCECB_99612	GT4
PBMDCECB_99625	GH39
PBMDCECB_99722	GT3-GT35
PBMDCECB_99764	GH23
PBMDCECB_99774	GH3
PBMDCECB_99888	GH13_11
PBMDCECB_99937	GT2
PBMDCECB_99959	GH92
PBMDCECB_100010	GH28
PBMDCECB_100093	GH25
PBMDCECB_100186	GT4
PBMDCECB_100188	GT4
PBMDCECB_100195	GH16_3
PBMDCECB_100197	GT5
PBMDCECB_100232	GT4
PBMDCECB_100318	GH18
PBMDCECB_100404	GH30
PBMDCECB_100428	GH43_16-CBM6
PBMDCECB_100434	GT2
PBMDCECB_100490	GH16_3
PBMDCECB_100534	GT2
PBMDCECB_100541	GH30_3
PBMDCECB_100567	GH92
PBMDCECB_100612	GH97
PBMDCECB_100617	CBM67-GH78
PBMDCECB_100618	GH3
PBMDCECB_100698	GT35
PBMDCECB_100735	GH13
PBMDCECB_100757	GT2
PBMDCECB_76042	GH1
PBMDCECB_76232	GT4
PBMDCECB_76233	GT2
PBMDCECB_78478	GH38
PBMDCECB_78647	GH1
PBMDCECB_78700	GH63
PBMDCECB_79129	CBM50
PBMDCECB_79257	GT5
PBMDCECB_79258	GT35
PBMDCECB_80084	GH23
PBMDCECB_81582	GT2
PBMDCECB_81873	GT2
PBMDCECB_83654	GH23
PBMDCECB_83655	CBM50
PBMDCECB_85456	GH1
PBMDCECB_86479	GH13_29
PBMDCECB_86576	GH130
PBMDCECB_86577	GH26
PBMDCECB_87050	GH73
PBMDCECB_88080	GH42
PBMDCECB_88612	GT4
PBMDCECB_88613	GT8
PBMDCECB_88615	GT8
PBMDCECB_89053	GH24
PBMDCECB_89145	GH32
PBMDCECB_89221	GH1
PBMDCECB_89301	GH25
PBMDCECB_89620	GT2
PBMDCECB_89621	GT9
PBMDCECB_89622	GT9
PBMDCECB_89624	GT9
PBMDCECB_90890	GH5_52
PBMDCECB_91056	GH32
PBMDCECB_91705	GT4
PBMDCECB_92282	GH103
PBMDCECB_93015	GH8
PBMDCECB_93113	GH4
PBMDCECB_93727	GT8
PBMDCECB_94950	GH104
PBMDCECB_76612	CBM34-GH13
PBMDCECB_76754	GT4
PBMDCECB_76772	GH3
PBMDCECB_76787	GH78
PBMDCECB_76804	GH1
PBMDCECB_76892	GH43_19
PBMDCECB_77283	GH8
PBMDCECB_77453	GT28
PBMDCECB_77555	GT5
PBMDCECB_77846	GT2
PBMDCECB_78378	GT2
PBMDCECB_78759	GH1
PBMDCECB_78813	GH20
PBMDCECB_78817	GT2
PBMDCECB_78882	GT6
PBMDCECB_79153	GH26
PBMDCECB_79259	GH13_39
PBMDCECB_79643	GT2
PBMDCECB_79644	GT4
PBMDCECB_79645	GT4
PBMDCECB_79974	GH23
PBMDCECB_80204	GH3
PBMDCECB_80322	GT2
PBMDCECB_80560	GH13
PBMDCECB_80675	GT4
PBMDCECB_80676	GT2
PBMDCECB_80917	GH3
PBMDCECB_81024	GH13_31
PBMDCECB_81483	GH94
PBMDCECB_82090	GH3
PBMDCECB_82167	CBM35-GH26
PBMDCECB_82253	GH1
PBMDCECB_82671	GH57
PBMDCECB_82902	GH127
PBMDCECB_83023	GH133
PBMDCECB_83024	GT4
PBMDCECB_83025	GH57
PBMDCECB_83050	GT2
PBMDCECB_83087	GH16_21
PBMDCECB_83112	GT2
PBMDCECB_83487	GH3
PBMDCECB_83507	GT2
PBMDCECB_83516	GT2
PBMDCECB_83633	GT4
PBMDCECB_83640	GH2
PBMDCECB_83731	GT28
PBMDCECB_83799	GH9
PBMDCECB_83875	GH43_24
PBMDCECB_84166	GT26
PBMDCECB_84174	GT30
PBMDCECB_84520	GH27-CBM35
PBMDCECB_84706	GH25
PBMDCECB_84894	GT2
PBMDCECB_84966	GT4
PBMDCECB_85246	GH13_14
PBMDCECB_85260	GH63
PBMDCECB_85276	GH13_14
PBMDCECB_85442	GH3
PBMDCECB_85499	GT8
PBMDCECB_85588	CBM48-GH13_11
PBMDCECB_85676	GH51
PBMDCECB_85718	GH3
PBMDCECB_85786	GT2
PBMDCECB_85986	GH97
PBMDCECB_85998	GT2
PBMDCECB_85999	GT2
PBMDCECB_86000	GT4
PBMDCECB_86226	GH43_16-CBM6-CBM6
PBMDCECB_86345	GT4
PBMDCECB_86486	GH13
PBMDCECB_86686	GH2
PBMDCECB_86722	GT4
PBMDCECB_86969	GH1
PBMDCECB_87070	GH3
PBMDCECB_87783	GH8
PBMDCECB_87952	GT51
PBMDCECB_88147	GH2
PBMDCECB_88247	GH23
PBMDCECB_88272	GH3
PBMDCECB_88498	GT2
PBMDCECB_88500	GT2
PBMDCECB_88501	GT8
PBMDCECB_88742	GH97
PBMDCECB_88864	GH1
PBMDCECB_88898	GH5_4
PBMDCECB_89042	GH1
PBMDCECB_89078	GH29
PBMDCECB_89202	GT2
PBMDCECB_89336	GT2
PBMDCECB_89710	GH77
PBMDCECB_89732	GH51
PBMDCECB_89854	GH8
PBMDCECB_89922	GT66
PBMDCECB_90348	GT2
PBMDCECB_90884	GT2
PBMDCECB_91038	GH31
PBMDCECB_91543	GH32
PBMDCECB_91633	GH3
PBMDCECB_91703	GT9
PBMDCECB_91817	GT1
PBMDCECB_92328	GH28
PBMDCECB_92863	GH25
PBMDCECB_92889	GT1
PBMDCECB_93102	GT2
PBMDCECB_93161	GH3
PBMDCECB_93377	GH130
PBMDCECB_93423	GH20
PBMDCECB_93752	GT2
PBMDCECB_93753	GT2
PBMDCECB_93845	GT30
PBMDCECB_94116	GT3
PBMDCECB_94843	GT30
PBMDCECB_94966	PL11
PBMDCECB_94976	GH144
PBMDCECB_95067	GT4
PBMDCECB_95104	GH10-CBM48
PBMDCECB_95170	GT2
PBMDCECB_95348	GT2
PBMDCECB_95360	GT2
PBMDCECB_95448	GH30_1
PBMDCECB_95669	CBM48-GH13_11
PBMDCECB_95953	GH1
PBMDCECB_96382	GH92
PBMDCECB_96669	GT26
PBMDCECB_96835	GT28
PBMDCECB_97578	GT4
PBMDCECB_97579	GH84
PBMDCECB_97626	GT2
PBMDCECB_97727	PL11
PBMDCECB_99361	GH3
PBMDCECB_99387	GT51
PBMDCECB_99654	GH63
PBMDCECB_99843	GT4
PBMDCECB_100123	GH1
PBMDCECB_100507	CBM48
